,ID,Primary Type,Arrest,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
70531,10132278,THEFT,False,28.0,2015,41.869333381,-87.686919244,170312827001008,282700,1008
4549194,4061092,THEFT,False,12.0,2005,41.98579401,-87.75288732,170311202004017,120200,4017
5314681,5756259,NARCOTICS,True,3.0,2007,41.968912855999996,-87.666707515,170310317001008,031700,1008
386347,10712512,THEFT,False,72.0,2016,41.707320045,-87.67842600600001,170317203003025,720300,3025
3319040,2093376,ASSAULT,False,,2002,41.880224549,-87.68824895200001,170312808001005,280800,1005
442385,10820597,BATTERY,True,65.0,2017,41.754592961,-87.74152853700001,170316505003044,650500,3044
1133232,7800419,CRIMINAL DAMAGE,False,46.0,2010,41.734990948000004,-87.552762158,170314607002006,460700,2006
5824400,6826238,THEFT,False,24.0,2009,41.910764867,-87.658120918,170318423001021,842300,1021
727872,2140330,PROSTITUTION,True,24.0,2002,41.911109753000005,-87.67259232100001,170312403001031,240300,1031
774396,2269900,PROSTITUTION,True,29.0,2002,41.86599172,-87.737829597,170318430002039,843000,2039
613511,11131675,BATTERY,False,32.0,2017,41.877788135,-87.627667799,170313204001035,320400,1035
1227545,4406445,PROSTITUTION,True,25.0,2005,41.900775635,-87.74593302,170312510001000,251000,1000
2470405,8417740,INTERFERENCE WITH PUBLIC OFFICER,True,25.0,2011,41.880186421,-87.76853246299999,170312521011002,252101,1002
4175991,3338441,THEFT,False,61.0,2004,41.806014339,-87.668545635,170316113003010,611300,3010
1564906,5615615,THEFT,True,10.0,2007,41.988630807,-87.812829371,170311004003000,100400,3000
1539407,5414799,NARCOTICS,True,25.0,2006,41.889535407,-87.74919814799999,170312516002010,251600,2010
5038807,5119727,THEFT,False,73.0,2006,41.705929635,-87.651230258,170317307002004,730700,2004
3131766,9779480,BURGLARY,False,30.0,2014,41.83442352,-87.71940795399999,170318305003012,830500,3012
3704908,2696790,MOTOR VEHICLE THEFT,False,53.0,2003,41.679132589,-87.632302272,170315302002029,530200,2029
1310484,4724969,NARCOTICS,True,40.0,2006,41.792210513,-87.62402340700001,170314005001010,400500,1010
5396705,5927104,NARCOTICS,True,28.0,2007,41.882142299,-87.68232842299999,170318378001036,837800,1036
3907466,2955922,ARSON,False,67.0,2003,41.782337119,-87.65827472299999,170316709002014,670900,2014
5408507,5951916,OTHER OFFENSE,False,77.0,2007,41.982581828,-87.66672678,170310308001011,030800,1011
647757,11189318,ROBBERY,False,7.0,2017,41.925398449,-87.65231129600001,170310703002015,070300,2015
5451859,6050636,OTHER OFFENSE,True,61.0,2008,41.804111927,-87.66607123200001,170316113003013,611300,3013
4415315,3755287,NARCOTICS,True,25.0,2004,41.913583947,-87.776982276,170312504005002,250400,5002
5850908,6881197,BATTERY,False,53.0,2009,41.67725593,-87.62744681,170315305011027,530501,1027
4332378,3593753,ROBBERY,False,67.0,2004,41.773259869,-87.664052195,170316715001000,671500,1000
4510481,3959534,MOTOR VEHICLE THEFT,False,29.0,2005,41.861972438,-87.71773114,170318387004001,838700,4001
5307611,5742060,BATTERY,True,23.0,2007,41.895363905,-87.726390989,170318421005011,842100,5011
5175655,5453629,BURGLARY,False,65.0,2007,41.766040155,-87.714063435,170316504002007,650400,2007
3444258,2298396,MOTOR VEHICLE THEFT,False,16.0,2002,41.953053460999996,-87.718215694,170311609001008,160900,1008
3892989,2935279,ASSAULT,False,26.0,2003,41.876463555,-87.737783798,170312605001020,260500,1020
5534641,6236659,NARCOTICS,True,23.0,2008,41.898926587,-87.731731107,170318421003002,842100,3002
1444213,4855192,THEFT,False,8.0,2006,41.896702263,-87.626464221,170310812012009,081201,2009
1781614,6654845,ASSAULT,False,34.0,2008,41.826360586,-87.633017237,170313406001023,340600,1023
1779016,6640379,THEFT,False,29.0,2007,41.866886134,-87.71954537100001,170318430001020,843000,1020
2760356,9093315,CRIMINAL DAMAGE,False,27.0,2013,41.886906022,-87.716070576,170318368001009,836800,1009
3186316,9878853,BURGLARY,False,69.0,2014,41.777503445,-87.61555886100001,170318425001011,842500,1011
2338523,8155392,MOTOR VEHICLE THEFT,False,3.0,2011,41.965822986,-87.662485428,170310317002003,031700,2003
402516,10741695,BATTERY,False,49.0,2016,41.706063215,-87.63916566700001,170314911005005,491100,5005
2060404,7621637,CRIMINAL DAMAGE,False,56.0,2010,41.787647727,-87.79385078899999,170315610005017,561000,5017
5210913,5542063,CRIMINAL DAMAGE,False,19.0,2007,41.923812272,-87.77653331399999,170311913011000,191301,1000
3828971,2839205,NARCOTICS,True,26.0,2003,41.875164125,-87.73382296,170312606002011,260600,2011
2909048,9328089,BURGLARY,False,59.0,2013,41.832016632,-87.672877999,170318404002017,840400,2017
3495995,2381816,THEFT,False,4.0,2002,41.982182982,-87.690622915,170310402024006,040202,4006
2406669,8259790,CRIMINAL DAMAGE,False,1.0,2011,42.019756601,-87.66471203399999,170310101003005,010100,3005
5671095,6515195,CRIMINAL TRESPASS,False,68.0,2008,41.770019325999996,-87.65060671799999,170316811004007,681100,4007
5788566,6745704,NARCOTICS,True,67.0,2009,41.777598484,-87.668285584,170316712002006,671200,2006
4686931,4390054,CRIMINAL DAMAGE,False,13.0,2005,41.995219444,-87.71335491200001,170311301003002,130100,3002
2612039,8855372,BURGLARY,False,67.0,2012,41.791539993,-87.66695337600001,170316703002015,670300,2015
3644570,2610565,OTHER OFFENSE,False,32.0,2003,41.884924096,-87.63095316299999,170318391001035,839100,1035
979703,3244542,THEFT,False,15.0,2004,41.953173456,-87.767701055,170311504021016,150402,1016
3056673,9659174,THEFT,False,64.0,2014,41.778350496,-87.746362303,170319801001005,980100,1005
6005061,7176880,CRIMINAL DAMAGE,False,53.0,2009,41.677801648,-87.642738341,170315304001000,530400,1000
2008316,7541873,ASSAULT,False,1.0,2010,42.015358551,-87.68301390100001,170310102012035,010201,2035
4650695,4302450,ASSAULT,True,42.0,2005,41.783225209,-87.607248973,170314205002002,420500,2002
3432457,2279161,ASSAULT,False,23.0,2002,41.892599562,-87.711351291,170312315001006,231500,1006
324878,10601266,THEFT,False,28.0,2016,41.882929304,-87.660327311,170318330002089,833000,2089
2591727,8824357,OTHER OFFENSE,False,38.0,2012,41.802755522,-87.61498735200001,170313819002010,381900,2010
3303015,2066155,THEFT,False,,2002,41.752480926,-87.607690852,170316914002007,691400,2007
2369058,8202521,NARCOTICS,True,20.0,2011,41.917176809000004,-87.725677304,170318312001001,831200,1001
3883518,2921388,CRIMINAL DAMAGE,False,61.0,2003,41.801273174,-87.670135029,170316114002003,611400,2003
1147246,7838519,BURGLARY,False,42.0,2010,41.773066594,-87.609977394,170314212001005,421200,1005
2353302,8177970,THEFT,False,46.0,2011,41.741906375,-87.55394255600001,170314603013002,460301,3002
5772591,6714255,BATTERY,True,49.0,2009,41.68995741,-87.637460623,170314912003018,491200,3018
124266,10232085,DECEPTIVE PRACTICE,False,31.0,2015,41.85775341,-87.668784595,170313108002002,310800,2002
2137033,7737637,BATTERY,False,23.0,2010,41.904566143000004,-87.722402587,170312307003011,230700,3011
4567088,4107059,THEFT,True,3.0,2005,41.964901875,-87.65239081600001,170310315023001,031502,3001
3483128,2360976,THEFT,True,23.0,2002,41.912437783,-87.736189335,170312305002003,230500,2003
185017,10343345,BATTERY,False,71.0,2015,41.748088945999996,-87.65003292600001,170317108004015,710800,4015
5879516,6938916,ASSAULT,False,3.0,2009,41.966122038,-87.661066635,170310317002002,031700,2002
2953988,9400995,THEFT,False,38.0,2013,41.808969729,-87.61385787299999,170313812002014,381200,2014
1474537,4903761,ASSAULT,False,30.0,2006,41.844311651,-87.720021753,170313017011008,301701,1008
2918758,9343729,THEFT,False,32.0,2013,41.881683753000004,-87.62435302700001,170313204001007,320400,1007
3055260,9654890,MOTOR VEHICLE THEFT,False,27.0,2014,41.879292735,-87.692389375,170318374002002,837400,2002
4841640,4688738,CRIMINAL DAMAGE,False,24.0,2006,41.892256937,-87.646875153,170318423002047,842300,2047
1016037,3391219,CRIMINAL DAMAGE,False,21.0,2004,41.934506179,-87.695247453,170312109001041,210900,1041
4366938,3660879,CRIMINAL DAMAGE,False,18.0,2004,41.929053908,-87.796152156,170318316001006,831600,1006
2112180,7700256,ROBBERY,False,69.0,2010,41.752558782,-87.637580142,170316912003006,691200,3006
2103523,7687714,DECEPTIVE PRACTICE,False,32.0,2010,41.885389294,-87.626265771,170313201002024,320100,2024
3273823,2015504,OTHER OFFENSE,False,,2002,41.764545628,-87.637084106,170316813002004,681300,2004
3762474,2775872,NARCOTICS,True,25.0,2003,41.87784487,-87.761734235,170312521021005,252102,1005
5586596,6339993,ASSAULT,True,57.0,2008,41.80349823,-87.730805442,170315703003009,570300,3009
1262862,8289074,ASSAULT,False,38.0,2011,41.808621138,-87.62444028799999,170313814001009,381400,1009
151269,10282002,CRIMINAL DAMAGE,False,58.0,2015,41.81993001,-87.692592812,170315806002009,580600,2009
5689303,6550057,CRIMINAL DAMAGE,False,50.0,2008,41.69055077,-87.60089996100001,170315003001002,500300,1002
2089414,7666676,BURGLARY,False,46.0,2010,41.746066984,-87.547933871,170314601004002,460100,4002
229042,10423302,CRIMINAL DAMAGE,False,71.0,2016,41.735785147,-87.663367896,170317113001000,711300,1000
3416841,2253991,MOTOR VEHICLE THEFT,False,46.0,2002,41.741672108,-87.547349863,170314602002024,460200,2024
2450502,8359089,DECEPTIVE PRACTICE,True,5.0,2011,41.951912521,-87.677192781,170310506001009,050600,1009
3643968,2609648,BURGLARY,False,34.0,2003,41.853721051,-87.63304552700001,170318411001021,841100,1021
916402,2994486,NARCOTICS,True,25.0,2003,41.876128105999996,-87.745112291,170312522023003,252202,3003
5420034,5980849,THEFT,False,36.0,2007,41.820739898,-87.601259916,170318364001009,836400,1009
1513741,5193695,BATTERY,False,72.0,2006,41.718288644,-87.678343958,170317203002022,720300,2022
4868413,4740561,ROBBERY,False,25.0,2006,41.909634052,-87.74539993799999,170318313001014,831300,1014
2961647,9412609,WEAPONS VIOLATION,True,61.0,2013,41.811566893,-87.66869731,170316104001006,610400,1006
4668600,4349880,BATTERY,False,24.0,2005,41.898762665,-87.68692005700001,170312425002000,242500,2000
1797909,1948544,MOTOR VEHICLE THEFT,True,,2002,41.952400921999995,-87.753120545,170311508005003,150800,5003
5523204,6212964,BATTERY,False,25.0,2008,41.866755708,-87.772946154,170318314002046,831400,2046
1506463,1935683,CRIMINAL TRESPASS,True,,2002,41.883171361,-87.675101971,170312804001040,280400,1040
2981307,9445248,MOTOR VEHICLE THEFT,False,51.0,2013,41.673312323000005,-87.559250831,170318388002181,838800,2181
2521046,8502206,BURGLARY,False,23.0,2012,41.903749071,-87.707753314,170312309002013,230900,2013
1482947,4952264,BATTERY,False,68.0,2006,41.764080408000005,-87.65287629299999,170316814002007,681400,2007
5654671,6480849,CRIMINAL DAMAGE,False,46.0,2008,41.74998548,-87.560833332,170314603022011,460302,2011
2817542,9183245,THEFT,False,71.0,2013,41.753325143000005,-87.66027196700001,170317103001007,710300,1007
3871606,2904354,CRIMINAL TRESPASS,False,73.0,2003,41.713711069,-87.641801033,170317305004048,730500,4048
4689784,4395246,OTHER OFFENSE,False,45.0,2005,41.745878369,-87.597372894,170318343001012,834300,1012
423711,10776727,THEFT,False,14.0,2016,41.964744922,-87.714849143,170311407024002,140702,4002
2122379,7715427,THEFT,False,22.0,2010,41.915216186,-87.67756511700001,170318322003015,832200,3015
6078658,5345022,NARCOTICS,True,25.0,2007,41.900933078,-87.75206597200001,170312511004006,251100,4006
2932560,9366125,NARCOTICS,True,56.0,2013,41.812100438,-87.743277443,170315601001029,560100,1029
2202321,7937053,DECEPTIVE PRACTICE,False,61.0,2010,41.808645771,-87.66188300600001,170318426002058,842600,2058
2981132,9445042,CRIMINAL DAMAGE,False,32.0,2013,41.879396635,-87.632658775,170318391001096,839100,1096
4969260,4957338,NARCOTICS,True,75.0,2006,41.698237567,-87.64621076600001,170317501001004,750100,1004
6056277,7274001,OTHER OFFENSE,False,28.0,2009,41.873851201,-87.689991026,170312827002015,282700,2015
2497843,8464063,ROBBERY,False,67.0,2012,41.76948433,-87.65666091700001,170318349002026,834900,2026
2824256,9193754,CRIMINAL DAMAGE,False,35.0,2013,41.82869651,-87.62772655,170313515002006,351500,2006
1669506,6014297,ROBBERY,True,59.0,2008,41.828194666,-87.659315849,170315907002002,590700,2002
5003799,5037285,CRIMINAL DAMAGE,False,69.0,2006,41.760307422,-87.611135981,170316909003003,690900,3003
5508036,6181507,ASSAULT,False,22.0,2008,41.930812902,-87.701281864,170312204002001,220400,2001
2829124,9201303,THEFT,False,4.0,2013,41.977056059,-87.692450778,170310402022002,040202,2002
4372598,3670920,OTHER OFFENSE,False,31.0,2004,41.855180723000004,-87.659608873,170313106003013,310600,3013
41608,10078355,THEFT,False,69.0,2015,41.780110888,-87.61561777700001,170314207005001,420700,5001
5274084,5675606,THEFT,False,7.0,2007,41.931192208,-87.65987533399999,170310705001002,070500,1002
4333752,3596441,BATTERY,False,71.0,2004,41.756057234000004,-87.65492915799999,170317102005000,710200,5000
2587500,8817590,CRIMINAL DAMAGE,False,24.0,2012,41.912591296,-87.695833168,170312407001004,240700,1004
5798568,6765641,NARCOTICS,True,25.0,2009,41.884817006999995,-87.752781291,170312518002011,251800,2011
1514805,5201360,THEFT,True,6.0,2006,41.93859561,-87.64957603299999,170310630001000,063000,1000
3846487,2868260,BATTERY,False,49.0,2003,41.702594075,-87.62073201,170314909022043,490902,2043
2970708,9427851,ASSAULT,True,43.0,2013,41.755900352,-87.558523095,170314313023013,431302,3013
3626120,10636661,DECEPTIVE PRACTICE,False,70.0,2016,41.750952565,-87.706080114,170317001001006,700100,1006
51213,10096638,BURGLARY,False,68.0,2015,41.784567316,-87.64976674100001,170318348001015,834800,1015
5200178,5514918,ASSAULT,False,42.0,2007,41.778436411,-87.589657198,170318439001019,843900,1019
3369476,2176030,DECEPTIVE PRACTICE,False,24.0,2002,41.902961643000005,-87.66586585200001,170312420003002,242000,3002
4745577,4506515,THEFT,False,29.0,2005,41.866112236999996,-87.729377157,170318430002034,843000,2034
1847469,7258389,THEFT,False,27.0,2009,41.871025414,-87.699510379,170312718001008,271800,1008
5945381,7065137,CRIMINAL TRESPASS,True,3.0,2009,41.963655738,-87.65095907,170310315021001,031502,1001
2371421,8206718,THEFT,False,32.0,2011,41.86850963,-87.625849698,170313206001009,320600,1009
92849,10175044,MOTOR VEHICLE THEFT,False,19.0,2015,41.931850379000004,-87.785717228,170318315001028,831500,1028
2308297,8109312,BURGLARY,False,40.0,2011,41.788431089,-87.619063489,170314004002004,400400,2004
2256658,8021142,THEFT,False,22.0,2011,41.917486328,-87.697691381,170312213002016,221300,2016
4225222,3416377,MOTOR VEHICLE THEFT,False,20.0,2004,41.936271682,-87.735187881,170312001001002,200100,1002
2481655,8438168,BURGLARY,False,48.0,2011,41.729329717,-87.56215059,170314805001014,480500,1014
1365886,8578759,NARCOTICS,True,26.0,2012,41.884075038,-87.72191478399999,170312601001007,260100,1007
5798951,6766593,THEFT,False,33.0,2009,41.85102174,-87.618954852,170318410001082,841000,1082
338050,10626127,DECEPTIVE PRACTICE,False,21.0,2016,41.946221444,-87.708253555,170318311001001,831100,1001
5301291,5729333,OTHER OFFENSE,False,19.0,2007,41.933344489,-87.74760415899999,170311902003016,190200,3016
5047927,5141406,NARCOTICS,True,44.0,2006,41.749345122,-87.61176091799999,170314402012010,440201,2010
1315490,4739344,THEFT,False,33.0,2006,41.867081407,-87.619003708,170313301004011,330100,4011
3322375,2099012,BURGLARY,False,13.0,2002,41.992500868,-87.720168218,170311301002000,130100,2000
4565209,4102699,PROSTITUTION,True,25.0,2005,41.908262619,-87.746070116,170318313001039,831300,1039
1911858,7395020,ASSAULT,False,56.0,2010,41.789508661,-87.782922419,170315610001009,561000,1009
3905994,2953881,MOTOR VEHICLE THEFT,False,27.0,2003,41.887270825,-87.698916468,170318371002005,837100,2005
5781301,6730665,NARCOTICS,True,67.0,2009,41.768054883000005,-87.65905130799999,170316716002009,671600,2009
1443067,8700402,BATTERY,False,58.0,2012,41.815715276,-87.701596755,170315805023022,580502,3022
5602908,6374514,OTHER OFFENSE,False,67.0,2008,41.775696593,-87.67446066299999,170316714001022,671400,1022
2732817,9049743,THEFT,False,1.0,2013,42.018498254,-87.672983233,170310102021001,010202,1001
2313685,8118114,MOTOR VEHICLE THEFT,False,31.0,2011,41.857378253,-87.68089107600001,170318412002038,841200,2038
1246984,4545247,BATTERY,False,58.0,2006,41.814402666,-87.705446736,170315804001019,580400,1019
3809082,2811174,WEAPONS VIOLATION,False,39.0,2003,41.808966952,-87.601687415,170313905001002,390500,1002
1830526,7112794,CRIMINAL TRESPASS,True,75.0,2009,41.68569033,-87.66716080399999,170317505003050,750500,3050
3980655,3060253,OTHER OFFENSE,False,52.0,2003,41.698236109,-87.529244534,170315205002008,520500,2008
6040329,7242972,THEFT,False,33.0,2009,41.855190551,-87.623871195,170313301004047,330100,4047
5883156,6946081,NARCOTICS,True,22.0,2009,41.917080248000005,-87.684942221,170312222001005,222200,1005
181044,10335595,CRIMINAL DAMAGE,False,71.0,2015,41.733112224,-87.660556302,170317114001020,711400,1020
4377039,3678867,NARCOTICS,True,25.0,2004,41.875807885,-87.750663394,170312522013004,252201,3004
1321381,4778758,BATTERY,True,3.0,2006,41.964120867,-87.66236356200001,170310317003002,031700,3002
2398602,8247443,WEAPONS VIOLATION,True,55.0,2011,41.649757949,-87.54716557299999,170315501003025,550100,3025
3544329,2461352,BURGLARY,False,29.0,2002,41.859987622,-87.723770525,170318387002015,838700,2015
2529724,8517448,NARCOTICS,True,53.0,2012,41.679125166,-87.645608775,170315303001023,530300,1023
3563571,2493041,THEFT,False,12.0,2002,41.997866723,-87.75744241700001,170311202002006,120200,2006
5865515,6912375,OTHER OFFENSE,False,53.0,2009,41.680851822,-87.63476559200001,170315302005044,530200,5044
5005269,5039830,ROBBERY,False,21.0,2006,41.937458134,-87.722338676,170312105012015,210501,2015
4668371,4349496,OFFENSE INVOLVING CHILDREN,False,7.0,2005,41.920138586,-87.63915781899999,170310713001013,071300,1013
497680,10944708,CRIMINAL TRESPASS,True,13.0,2017,41.975753134,-87.707979566,170318318005028,831800,5028
4810512,4628363,MOTOR VEHICLE THEFT,False,50.0,2006,41.712342358,-87.602883099,170315001004015,500100,4015
27551,10051833,OFFENSE INVOLVING CHILDREN,False,25.0,2015,41.879488206,-87.74640709100001,170312522024001,252202,4001
4810579,4628476,MOTOR VEHICLE THEFT,False,42.0,2006,41.779518314,-87.600434735,170318344001004,834400,1004
5846558,6872584,THEFT,False,38.0,2009,41.809347098,-87.61891921600001,170313814001001,381400,1001
2496234,8461339,BATTERY,False,25.0,2012,41.887979548000004,-87.773465835,170312514004016,251400,4016
3242118,9986761,BATTERY,False,43.0,2015,41.767448959,-87.585957168,170314302003005,430200,3005
240073,10445875,ROBBERY,True,2.0,2016,41.997555636,-87.699944941,170310206013014,020601,3014
3526875,2432454,THEFT,False,6.0,2002,41.945657564,-87.643336179,170310619023007,061902,3007
422753,10774837,NARCOTICS,True,26.0,2016,41.880751096,-87.723855981,170312601001020,260100,1020
3898963,2943718,THEFT,True,26.0,2003,41.879636208,-87.73625613600001,170312605001003,260500,1003
520909,10984163,BATTERY,True,8.0,2017,41.907542438,-87.64597668799999,170318422001040,842200,1040
3322559,2099314,ASSAULT,True,65.0,2002,41.754528881999995,-87.732355809,170316505003038,650500,3038
3241157,9985506,CRIMINAL DAMAGE,False,26.0,2015,41.88065283,-87.731763004,170312606001000,260600,1000
51394,10096895,OTHER OFFENSE,True,47.0,2015,41.736758671,-87.596887134,170314701002000,470100,2000
